SBE26plus n° 1344

Date et heure du sbe26plus à la dernière extraction des données :  01/06/2021 07:52:53
Date et heure du pc à la dernière extraction des données :  01/06/2021 07:52:48
SBE26plus est en avance de 5s par rapport au PC

Commentaire : intercomparaison capteurs penfeld
Date Heure	Pression en hectopascal	Température en °C
30/05/2021 21:30:00	975.7	14.060
30/05/2021 21:40:00	973.4	14.060
30/05/2021 21:50:00	971.5	14.062
30/05/2021 22:00:00	969.5	14.065
30/05/2021 22:10:00	967.5	14.066
30/05/2021 22:20:00	965.5	14.067
30/05/2021 22:30:00	963.3	14.066
30/05/2021 22:40:00	961.0	14.063
30/05/2021 22:50:00	958.9	14.061
30/05/2021 23:00:00	956.9	14.057
30/05/2021 23:10:00	954.5	14.052
30/05/2021 23:20:00	952.4	14.045
30/05/2021 23:30:00	949.1	14.028
30/05/2021 23:40:00	946.3	14.012
30/05/2021 23:50:00	944.2	14.005
31/05/2021 00:00:00	941.9	13.992
31/05/2021 00:10:00	938.1	13.957
31/05/2021 00:20:00	933.4	13.918
31/05/2021 00:30:00	929.6	13.886
31/05/2021 00:40:00	926.6	13.862
31/05/2021 00:50:00	924.3	13.844
31/05/2021 01:00:00	922.4	13.827
31/05/2021 01:10:00	920.1	13.804
31/05/2021 01:20:00	918.7	13.788
31/05/2021 01:30:00	917.6	13.774
31/05/2021 01:40:00	917.6	13.769
31/05/2021 01:50:00	918.2	13.770
31/05/2021 02:00:00	919.7	13.784
31/05/2021 02:10:00	922.9	13.809
31/05/2021 02:20:00	927.5	13.852
31/05/2021 02:30:00	932.5	13.888
31/05/2021 02:40:00	938.9	13.955
31/05/2021 02:50:00	950.1	14.081
31/05/2021 03:00:00	963.3	14.201
31/05/2021 03:10:00	970.7	14.258
31/05/2021 03:20:00	976.3	14.289
31/05/2021 03:30:00	977.6	14.279
31/05/2021 03:40:00	980.6	14.283
31/05/2021 03:50:00	978.5	14.220
31/05/2021 04:00:00	973.8	14.153
31/05/2021 04:10:00	973.1	14.129
31/05/2021 04:20:00	975.0	14.131
31/05/2021 04:30:00	977.4	14.137
31/05/2021 04:40:00	979.5	14.140
31/05/2021 04:50:00	981.5	14.141
31/05/2021 05:00:00	983.4	14.143
31/05/2021 05:10:00	985.8	14.148
31/05/2021 05:20:00	987.3	14.148
31/05/2021 05:30:00	988.9	14.147
31/05/2021 05:40:00	990.9	14.156
31/05/2021 05:50:00	992.7	14.158
31/05/2021 06:00:00	993.9	14.159
31/05/2021 06:10:00	995.2	14.162
31/05/2021 06:20:00	996.3	14.164
31/05/2021 06:30:00	997.0	14.162
31/05/2021 06:40:00	996.9	14.158
31/05/2021 06:50:00	997.2	14.157
31/05/2021 07:00:00	997.1	14.153
31/05/2021 07:10:00	997.1	14.151
31/05/2021 07:20:00	996.5	14.146
31/05/2021 07:30:00	996.0	14.142
31/05/2021 07:40:00	995.1	14.139
31/05/2021 07:50:00	994.4	14.135
31/05/2021 08:00:00	993.1	14.132
31/05/2021 08:10:00	991.9	14.127
31/05/2021 08:20:00	990.1	14.121
31/05/2021 08:30:00	988.5	14.117
31/05/2021 08:40:00	986.5	14.112
31/05/2021 08:50:00	984.5	14.107
31/05/2021 09:00:00	982.4	14.103
31/05/2021 09:10:00	980.4	14.099
31/05/2021 09:20:00	978.4	14.096
31/05/2021 09:30:00	976.4	14.094
31/05/2021 09:40:00	974.6	14.093
31/05/2021 09:50:00	972.5	14.092
31/05/2021 10:00:00	970.8	14.092
31/05/2021 10:10:00	969.0	14.093
31/05/2021 10:20:00	967.3	14.093
31/05/2021 10:30:00	965.6	14.093
31/05/2021 10:40:00	963.9	14.093
31/05/2021 10:50:00	962.1	14.093
31/05/2021 11:00:00	960.7	14.092
31/05/2021 11:10:00	958.8	14.091
31/05/2021 11:20:00	957.3	14.088
31/05/2021 11:30:00	955.4	14.085
31/05/2021 11:40:00	953.8	14.081
31/05/2021 11:50:00	952.3	14.077
31/05/2021 12:00:00	950.9	14.076
31/05/2021 12:10:00	949.9	14.080
31/05/2021 12:20:00	948.8	14.083
31/05/2021 12:30:00	948.3	14.088
31/05/2021 12:40:00	947.4	14.086
31/05/2021 12:50:00	945.3	14.066
31/05/2021 13:00:00	938.9	15.077
